formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
EuIn2S4,809.0,2.11,32.14285714285714,1.2785714285714285,72.84071428571428,1339.9785714285715,2.6142857142857143,1.2585714285714285,3330.8571428571427,4.02,5.265728571428571,499.77857142857135,75.28571428571428,0.05635714285714285,24.464814285714283,2.0085714285714285,7.142857142857142,13.0,3.4285714285714284,0.0,111.85714285714283,2.154285714285714,4.0,1.7771428571428571,3.571428571428571,5.857142857142857,4.7142857142857135,13.285714285714285,254.28571428571428,3.23,92.24285714285713,1.2785714285714285,1.2857142857142856,2.411428571428571,4.7142857142857135,4.285714285714286,8.385714285714284,0.4971428571428571,25.45428571428571,2.8571428571428568,1.0,2.571428571428571,2.0,5663.0,14.77,225.0,8.95,509.885,9379.85,18.3,8.81,23316.0,28.14,36.8601,3498.45,527.0,0.39449999999999996,171.25369999999998,14.06,50.0,91.0,24.0,0.0,783.0,15.08,28.0,12.44,25.0,41.0,33.0,93.0,1780.0,22.61,645.7,8.95,9.0,16.88,33.0,30.0,58.699999999999996,3.48,178.18,20.0,7.0,18.0,14.0,453.0,1.4999999999999998,47.0,1.4300000000000002,119.89500000000001,1635.3000000000002,0.99,0.8300000000000001,5416.0,5.24,1.6199999999999992,709.2,63.0,0.025499999999999995,4.5837,1.4300000000000002,10.0,7.0,4.0,0.0,101.6,1.3800000000000001,3.0,2.84,6.0,4.0,3.0,13.0,101.0,7.490000000000001,221.7,0.8500000000000001,2.0,1.44,3.0,4.0,24.8,0.53,81.33,10.0,7.0,4.0,0.0,1.5
CdIn30Te46,747.8181818181818,1.956883116883117,50.77922077922078,1.3635064935064936,122.4235064935065,1684.7837662337663,2.3051948051948052,1.3867532467532468,4051.87012987013,6.688181818181818,4.948831168831169,606.862987012987,83.8961038961039,0.054285714285714284,25.871038961038963,1.853636363636364,0.0,14.0,3.2207792207792205,0.0,121.75324675324674,1.9700000000000002,5.0,1.8251948051948053,2.779220779220779,5.584415584415584,4.766233766233766,14.779220779220779,213.8181818181818,11.799090909090907,122.88142857142857,1.4603896103896103,0.987012987012987,2.5927272727272728,4.909090909090909,2.0,7.158441558441558,0.2120779220779221,34.45324675324675,10.0,0.0,2.779220779220779,2.0,57582.0,150.68,3910.0,104.99000000000001,9426.609999999999,129728.35,177.5,106.78,311994.0,514.99,381.06,46728.45,6460.0,4.18,1992.0700000000002,142.73000000000002,0.0,1078.0,248.0,0.0,9375.0,151.69,385.0,140.54,214.0,430.0,367.0,1138.0,16464.0,908.53,9461.869999999999,112.44999999999999,76.0,199.64,378.0,154.0,551.2,16.330000000000002,2652.9,770.0,0.0,214.0,154.0,311.0,0.6400000000000001,4.0,0.3800000000000001,15.189999999999998,1315.0,1.36,0.1299999999999999,4401.0,2.41,1.5200000000000005,292.9,20.0,0.03,0.8900000000000006,0.6300000000000001,0.0,0.0,4.0,0.0,27.099999999999994,0.41000000000000014,0.0,0.5500000000000003,4.0,2.0,5.0,4.0,131.0,14.229999999999999,178.95,0.15000000000000013,1.0,2.4400000000000004,9.0,0.0,4.199999999999999,0.03,94.45,0.0,0.0,4.0,0.0,1.17
Cu3VS4,860.75,2.18,21.75,1.1975,46.23375,1880.625,3.3975,1.1837499999999999,3431.125,5.15875,4.6975,971.9250000000001,73.75,0.0975,23.56125,1.9700000000000002,5.875,14.0,4.0,0.375,102.675,2.20625,3.5,1.6187500000000001,2.375,5.5,4.125,12.75,330.5,8.36625,174.13750000000002,1.175,1.5,3.665,7.75,3.625,5.5125,0.55875,154.3475,4.125,0.0,2.0,1.625,6886.0,17.44,174.0,9.58,369.87,15045.0,27.18,9.469999999999999,27449.0,41.27,37.58,7775.400000000001,590.0,0.78,188.49,15.760000000000002,47.0,112.0,32.0,3.0,821.4,17.65,28.0,12.950000000000001,19.0,44.0,33.0,102.0,2644.0,66.93,1393.1000000000001,9.4,12.0,29.32,62.0,29.0,44.1,4.47,1234.78,33.0,0.0,16.0,13.0,349.0,1.0599999999999998,13.0,0.83,31.479999999999997,2935.3,2.4599999999999995,0.3599999999999999,4616.0,6.890000000000001,2.6499999999999995,1777.2,42.0,0.08000000000000002,2.1900000000000013,1.2200000000000002,10.0,0.0,4.0,1.0,59.099999999999994,0.9500000000000002,1.0,1.33,4.0,3.0,4.0,11.0,235.0,19.18,443.2,0.3500000000000001,1.0,3.4400000000000004,6.0,5.0,9.5,0.32999999999999996,400.73,10.0,0.0,4.0,1.0,1.0
NaGe3P3,831.1428571428571,1.9414285714285713,21.71428571428571,1.227142857142857,47.675714285714285,1732.15,3.2785714285714285,1.197142857142857,4393.571428571428,3.1985714285714284,4.477142857142857,712.0499999999998,69.71428571428571,0.06142857142857143,24.22142857142857,1.862857142857143,10.0,14.0,3.8571428571428568,0.14285714285714285,110.57142857142857,1.9328571428571428,3.4285714285714284,1.5785714285714285,2.2857142857142856,5.7142857142857135,4.0,12.571428571428571,312.1428571428571,16.485714285714284,160.8642857142857,1.2214285714285713,0.8571428571428571,3.1428571428571423,4.0,4.0,7.5285714285714285,0.6428571428571428,45.917142857142856,0.0,0.0,2.142857142857143,1.8571428571428572,5818.0,13.59,152.0,8.59,333.73,12125.05,22.950000000000003,8.38,30755.0,22.39,31.339999999999996,4984.349999999999,488.0,0.43,169.55,13.04,70.0,98.0,27.0,1.0,774.0,13.53,24.0,11.05,16.0,40.0,28.0,88.0,2185.0,115.39999999999999,1126.05,8.55,6.0,22.0,28.0,28.0,52.7,4.5,321.42,0.0,0.0,15.0,13.0,516.0,1.38,21.0,0.9199999999999999,49.620000000000005,2550.0,2.74,0.48,7406.0,4.3500000000000005,2.42,903.3,81.0,0.030000000000000006,5.040000000000003,1.2700000000000002,0.0,0.0,3.0,1.0,79.4,1.2599999999999998,1.0,1.41,2.0,6.0,4.0,14.0,268.0,36.28,318.77,0.8,1.0,3.0,4.0,4.0,20.0,0.9099999999999999,140.76,0.0,0.0,3.0,1.0,2.06
CsDy9Cd4Se18,810.71875,1.8840625000000002,45.40625,1.5150000000000001,108.3228125,1496.9625,2.40875,1.355,3567.625,6.2387500000000005,5.37914375,833.3374999999999,67.6875,0.05885625,26.21203125,1.8118750000000001,8.75,11.1875,3.75,0.03125,123.525,2.0134375,4.75,2.17,2.28125,5.3125,4.375,11.375,226.0,7.7128125,100.485,1.4140625,1.40625,2.555,5.75,4.21875,11.790625,0.2640625,16.52375,1.25,2.8125,2.25,1.96875,25943.0,60.290000000000006,1453.0,48.480000000000004,3466.33,47902.8,77.08,43.36,114164.0,199.64000000000001,172.1326,26666.799999999996,2166.0,1.8834,838.785,57.980000000000004,280.0,358.0,120.0,1.0,3952.8,64.43,152.0,69.44,73.0,170.0,140.0,364.0,7232.0,246.81,3215.52,45.25,45.0,81.76,184.0,135.0,377.3,8.45,528.76,40.0,90.0,72.0,63.0,565.0,1.77,32.0,1.95,83.54,1898.0,2.24,1.09,5883.0,6.78,1.8399999999999999,1383.6000000000001,84.0,0.07,6.629999999999999,1.52,10.0,10.0,4.0,1.0,160.0,1.7599999999999998,2.0,3.0199999999999996,4.0,6.0,5.0,15.0,212.0,8.97,192.39999999999998,1.4500000000000002,3.0,3.4400000000000004,11.0,5.0,55.800000000000004,0.15,96.28,10.0,10.0,4.0,1.0,1.99
Hg0.77Cd0.23Te,922.015,1.9324000000000001,62.32,1.4585,153.9543,993.47,1.4863499999999998,1.41885,2172.875,9.312249999999999,6.3458565,519.827,80.385,0.060110500000000004,26.46732385,1.79965,0.0,8.61,4.0,0.0,112.517,2.0143500000000003,5.385,2.0181500000000003,2.0,5.0,3.5,14.0,134.865,10.340425,60.528715,1.45575,1.27,3.22,9.0,2.0,5.657,0.179965,15.517900000000001,10.0,5.390000000000001,2.0,2.0,1844.03,3.8648000000000002,124.64,2.917,307.9086,1986.94,2.9726999999999997,2.8377,4345.75,18.624499999999998,12.691713,1039.654,160.77,0.12022100000000001,52.9346477,3.5993,0.0,17.22,8.0,0.0,225.034,4.028700000000001,10.77,4.036300000000001,4.0,10.0,7.0,28.0,269.73,20.68085,121.05743,2.9115,2.54,6.44,18.0,4.0,11.314,0.35993,31.035800000000002,20.0,10.780000000000001,4.0,4.0,139.0,0.6400000000000001,32.0,0.48,88.18,632.8000000000001,1.52,0.1399999999999999,1225.0,7.26,4.3269,488.4,20.0,0.03,2.362009999999998,0.6300000000000001,0.0,14.0,4.0,0.0,7.300000000000011,0.41000000000000014,1.0,0.7400000000000002,4.0,2.0,5.0,4.0,136.0,15.194999999999999,47.019999999999996,0.15000000000000013,2.0,2.4400000000000004,6.0,0.0,1.7999999999999998,0.091,94.45,0.0,14.0,4.0,0.0,0.16499999999999998
In4S5,803.5555555555555,2.1766666666666667,30.666666666666664,1.1822222222222223,68.84777777777776,1444.65,2.703333333333333,1.2066666666666666,3721.111111111111,4.398888888888889,5.13,405.41666666666663,82.22222222222223,0.06,24.387777777777778,2.058888888888889,5.555555555555555,14.0,3.3333333333333335,0.0,106.42222222222222,2.2244444444444444,3.8888888888888893,1.5222222222222221,2.666666666666667,6.111111111111112,4.666666666666667,14.666666666666668,263.0,2.404444444444444,108.33333333333333,1.2444444444444445,1.0,2.6399999999999997,4.666666666666667,4.222222222222222,5.9222222222222225,0.49666666666666665,36.41666666666666,4.444444444444445,0.0,2.666666666666667,2.0,7232.0,19.59,276.0,10.64,619.63,13001.85,24.33,10.86,33490.0,39.589999999999996,46.17,3648.75,740.0,0.54,219.49,18.53,50.0,126.0,30.0,0.0,957.8,20.02,35.0,13.7,24.0,55.0,42.0,132.0,2367.0,21.64,975.0,11.2,9.0,23.759999999999998,42.0,38.0,53.3,4.47,327.75,40.0,0.0,24.0,18.0,442.0,0.9299999999999999,33.0,0.68,82.75,1635.3000000000002,0.33000000000000007,0.41999999999999993,5416.0,5.24,1.6199999999999992,43.80000000000001,13.0,0.0,3.6400000000000006,0.9700000000000002,10.0,0.0,3.0,0.0,57.19999999999999,0.8,2.0,0.9499999999999997,3.0,2.0,3.0,3.0,36.0,1.5399999999999998,221.7,0.55,0.0,1.44,3.0,4.0,6.799999999999999,0.48,81.33,10.0,0.0,3.0,0.0,0.9
BaGa2Se4,775.0,2.017142857142857,36.28571428571428,1.3385714285714285,84.65857142857143,1585.4357142857143,2.48,1.3057142857142856,3648.2857142857138,4.9228571428571435,5.12142857142857,509.2357142857142,73.28571428571428,0.06142857142857142,25.81285714285714,1.9057142857142857,9.999999999999998,14.0,3.4285714285714284,0.0,117.71428571428571,2.101428571428571,4.285714285714286,1.7085714285714284,2.8571428571428568,5.7142857142857135,4.571428571428571,13.142857142857142,237.1428571428571,6.527142857142857,115.74285714285713,1.3357142857142856,0.8571428571428571,2.411428571428571,4.571428571428571,4.571428571428571,10.157142857142857,0.31714285714285717,14.525714285714285,0.0,0.0,2.571428571428571,2.0,5425.0,14.120000000000001,254.0,9.370000000000001,592.6099999999999,11098.050000000001,17.36,9.14,25538.0,34.46,35.849999999999994,3564.6499999999996,513.0,0.43,180.69,13.34,70.0,98.0,24.0,0.0,824.0,14.709999999999999,30.0,11.96,20.0,40.0,32.0,92.0,1660.0,45.69,810.2,9.35,6.0,16.88,32.0,32.0,71.10000000000001,2.2199999999999998,101.67999999999999,0.0,0.0,18.0,14.0,438.0,1.5500000000000003,25.0,1.4999999999999998,67.61000000000001,1718.0,0.9100000000000001,0.8200000000000001,5863.0,2.4000000000000004,1.5899999999999999,695.2,80.0,0.05,2.740000000000002,1.33,0.0,0.0,4.0,0.0,114.2,1.6599999999999997,2.0,2.11,3.0,5.0,4.0,14.0,106.0,2.16,221.0,1.0,1.0,1.44,4.0,4.0,35.900000000000006,0.16999999999999998,40.08,0.0,0.0,4.0,0.0,3.163
Ce2Sn3Se9,833.1428571428571,2.107857142857143,40.85714285714286,1.237142857142857,96.215,1665.2214285714285,2.871428571428572,1.2835714285714284,3860.0,5.597142857142858,5.339285714285714,576.3642857142856,76.5,0.05857142857142857,25.822857142857146,1.9992857142857143,7.714285714285714,13.857142857142858,3.0,0.0,113.84285714285714,2.2192857142857143,4.5,1.875,3.1428571428571432,6.0,5.142857142857143,13.714285714285715,270.5,6.587142857142858,146.7642857142857,1.3142857142857143,1.2857142857142856,2.6,5.142857142857143,4.571428571428572,8.321428571428571,0.28214285714285714,16.23428571428571,2.2857142857142856,0.14285714285714285,3.0,2.0,11664.0,29.51,572.0,17.32,1347.01,23313.1,40.2,17.97,54040.0,78.36,74.75,8069.099999999999,1071.0,0.8200000000000001,361.52,27.99,108.0,194.0,42.0,0.0,1593.8,31.07,63.0,26.25,44.0,84.0,72.0,192.0,3787.0,92.22,2054.7000000000003,18.4,18.0,36.4,72.0,64.0,116.5,3.95,227.28,32.0,2.0,42.0,28.0,407.0,1.34,24.0,0.8200000000000001,61.16000000000001,2572.0,1.8600000000000003,0.49,8643.0,2.5199999999999996,1.1899999999999995,581.0000000000001,74.0,0.009999999999999995,1.6799999999999997,1.26,10.0,1.0,4.0,0.0,106.00000000000001,1.4299999999999997,2.0,3.21,3.0,4.0,3.0,13.0,192.0,1.5700000000000003,376.3,0.7000000000000002,2.0,2.0,3.0,4.0,25.8,0.13,66.08,10.0,1.0,4.0,0.0,0.3
Ag2O,925.3333333333333,2.4499999999999997,34.0,1.2599999999999998,77.24666666666666,1686.8166666666666,2.84,1.2633333333333334,5038.193333333333,7.0,5.356666666666666,841.6833333333334,72.33333333333333,0.06666666666666667,21.806666666666665,2.173333333333333,3.333333333333333,13.999999999999998,4.666666666666667,0.6666666666666666,100.73333333333332,2.433333333333333,3.9999999999999996,1.7433333333333332,1.3333333333333333,5.0,3.333333333333333,12.666666666666666,272.3333333333333,7.6066666666666665,168.19,1.2666666666666666,0.3333333333333333,3.626666666666667,9.333333333333332,2.6666666666666665,5.53,0.4666666666666666,286.01,6.666666666666666,0.0,1.3333333333333333,1.3333333333333333,2776.0,7.35,102.0,3.78,231.74,5060.45,8.52,3.79,15114.58,21.0,16.07,2525.05,217.0,0.2,65.42,6.52,10.0,42.0,14.0,2.0,302.2,7.3,12.0,5.2299999999999995,4.0,15.0,10.0,38.0,817.0,22.82,504.57000000000005,3.8000000000000003,1.0,10.88,28.0,8.0,16.59,1.4,858.03,20.0,0.0,4.0,4.0,583.0,1.7399999999999998,39.0,1.17,91.87,2395.0,0.33000000000000007,0.8,7325.42,10.5,4.52,1180.4,22.0,0.1,10.63,2.17,10.0,0.0,4.0,1.0,83.6,1.51,3.0,1.91,4.0,3.0,4.0,5.0,35.0,11.08,247.17000000000002,1.0,1.0,5.44,5.0,5.0,7.11,0.68,428.97,10.0,0.0,4.0,1.0,1.5324000000000002
CuIn5S8,823.9285714285714,2.2049999999999996,28.71428571428571,1.1635714285714285,63.87214285714285,1453.4785714285715,2.777857142857143,1.1957142857142857,3541.642857142857,4.433571428571429,5.115,470.8928571428571,81.64285714285714,0.06571428571428571,24.168571428571425,2.0735714285714284,5.7142857142857135,14.0,3.357142857142857,0.07142857142857142,104.15,2.2457142857142856,3.7857142857142856,1.5064285714285712,2.642857142857143,6.071428571428571,4.642857142857142,14.571428571428571,270.35714285714283,3.079285714285714,109.72857142857143,1.2214285714285715,1.0714285714285714,2.76,5.285714285714286,4.214285714285714,5.6,0.515,57.94,4.285714285714286,0.0,2.642857142857143,1.9285714285714284,11535.0,30.869999999999997,402.0,16.29,894.2099999999998,20348.7,38.89,16.74,49583.0,62.06999999999999,71.61,6592.5,1143.0,0.9199999999999999,338.36,29.03,80.0,196.0,47.0,1.0,1458.1,31.44,53.0,21.09,37.0,85.0,65.0,204.0,3785.0,43.11,1536.2,17.1,15.0,38.64,74.0,59.0,78.4,7.21,811.16,60.0,0.0,37.0,27.0,442.0,0.9299999999999999,33.0,0.68,82.75,2122.3,0.9700000000000002,0.41999999999999993,5416.0,6.890000000000001,2.1899999999999995,970.2,24.0,0.08000000000000002,3.6400000000000006,0.9800000000000002,10.0,0.0,4.0,1.0,57.19999999999999,0.8,2.0,0.9499999999999997,4.0,3.0,4.0,5.0,95.0,11.33,290.5,0.55,1.0,3.4400000000000004,8.0,5.0,6.799999999999999,0.48,400.73,10.0,0.0,4.0,1.0,1.34
BaGa4S7,818.25,2.1708333333333334,24.333333333333332,1.1775000000000002,53.39166666666667,1470.225,2.7575000000000003,1.1800000000000002,3579.0,3.4658333333333333,5.175,409.29999999999995,76.75,0.06416666666666666,24.21666666666667,2.0541666666666667,10.0,14.0,3.333333333333333,0.0,106.21666666666667,2.1825,3.583333333333333,1.4916666666666667,2.8333333333333335,5.916666666666667,4.666666666666667,13.833333333333334,273.0833333333333,3.5124999999999997,103.78333333333332,1.1958333333333333,0.9166666666666667,2.48,4.666666666666667,4.666666666666667,7.699999999999999,0.5541666666666667,15.224166666666667,0.0,0.0,2.666666666666667,2.0,9819.0,26.049999999999997,292.0,14.13,640.7,17642.7,33.09,14.16,42948.0,41.59,62.099999999999994,4911.6,921.0,0.77,290.6,24.65,120.0,168.0,40.0,0.0,1274.6,26.190000000000005,43.0,17.9,34.0,71.0,56.0,166.0,3277.0,42.15,1245.3999999999999,14.35,11.0,29.759999999999998,56.0,56.0,92.39999999999999,6.6499999999999995,182.69,0.0,0.0,32.0,24.0,497.0,1.71,40.0,1.65,105.26000000000002,1958.3000000000002,0.9500000000000002,0.96,6306.0,3.8300000000000005,1.6799999999999997,695.2,79.0,0.05,5.240000000000002,1.5100000000000002,0.0,0.0,4.0,0.0,125.0,1.69,3.0,2.3,3.0,5.0,4.0,14.0,106.0,6.03,248.89999999999998,1.15,1.0,1.44,4.0,4.0,36.800000000000004,0.51,40.33,0.0,0.0,4.0,0.0,3.54
CsCd4In5Se12,815.0,2.009090909090909,40.90909090909091,1.3445454545454545,95.64409090909089,1289.0136363636364,2.161818181818182,1.3313636363636363,3114.181818181818,5.931818181818182,5.0172727272727276,486.74090909090904,78.54545454545453,0.061363636363636356,25.935909090909092,1.905,5.909090909090908,14.0,3.590909090909091,0.045454545454545456,114.45454545454544,2.1386363636363632,4.5,1.769090909090909,2.454545454545454,5.727272727272727,4.181818181818182,13.909090909090908,203.0,5.610454545454545,94.35999999999999,1.3795454545454544,0.7727272727272727,2.7254545454545456,6.181818181818182,4.136363636363636,8.295454545454545,0.27954545454545454,38.06090909090909,4.090909090909091,0.0,2.4090909090909087,1.9545454545454546,17930.0,44.2,900.0,29.58,2104.17,28358.3,47.56,29.29,68512.0,130.5,110.38000000000001,10708.3,1728.0,1.35,570.59,41.91,130.0,308.0,79.0,1.0,2518.0,47.05,99.0,38.92,54.0,126.0,92.0,306.0,4466.0,123.43,2075.92,30.35,17.0,59.96,136.0,91.0,182.5,6.15,837.3399999999999,90.0,0.0,53.0,43.0,565.0,1.77,21.0,1.95,53.95,1411.0,1.72,1.09,4973.0,6.78,1.8399999999999999,292.49999999999994,84.0,0.07,6.629999999999999,1.52,10.0,0.0,4.0,1.0,160.0,1.7599999999999998,2.0,3.0199999999999996,4.0,6.0,5.0,15.0,164.0,4.6000000000000005,193.8,1.4500000000000002,1.0,3.4400000000000004,11.0,5.0,55.800000000000004,0.09,96.28,10.0,0.0,4.0,1.0,1.62
Cd4GdB3O10,1089.3333333333333,2.7455555555555557,19.5,0.8988888888888888,44.406666666666666,1190.2916666666667,2.9116666666666666,0.9605555555555555,1772.6555555555553,2.7511111111111113,6.571899999999999,642.5722222222222,77.38888888888889,0.05723333333333333,17.769861111111112,2.731111111111111,7.722222222222221,13.61111111111111,3.611111111111111,0.0,73.7611111111111,2.6933333333333334,2.888888888888889,1.105,2.4444444444444446,5.944444444444445,4.222222222222222,13.88888888888889,280.83333333333337,10.422777777777778,125.60444444444444,0.9194444444444443,0.8888888888888888,1.6533333333333333,6.666666666666666,4.388888888888889,3.8444444444444446,0.7450000000000001,26.616666666666664,2.2777777777777777,0.38888888888888884,2.388888888888889,2.0,19608.0,49.42,351.0,16.18,799.3199999999999,21425.25,52.410000000000004,17.29,31907.8,49.519999999999996,118.29419999999999,11566.300000000001,1393.0,1.0302,319.8575,49.160000000000004,139.0,245.0,65.0,0.0,1327.7,48.48,52.0,19.89,44.0,107.0,76.0,250.0,5055.0,187.61,2260.8799999999997,16.55,16.0,29.76,120.0,79.0,69.2,13.41,479.1,41.0,7.0,43.0,36.0,721.0,2.5199999999999996,59.0,1.85,146.44,4184.85,4.6499999999999995,0.8800000000000001,8515.42,8.65,4.449999999999999,2297.4,60.0,0.22,25.137499999999996,2.52,10.0,7.0,4.0,0.0,126.30000000000001,2.24,4.0,3.4400000000000004,4.0,4.0,5.0,13.0,461.0,49.980000000000004,486.28999999999996,1.2000000000000002,3.0,4.44,9.0,4.0,22.71,0.79,96.77,10.0,7.0,4.0,0.0,3.8
Ca2Si,655.6666666666666,1.3266666666666667,18.0,1.663333333333333,36.08333333333333,2047.4833333333333,2.7699999999999996,1.5299999999999998,3639.6666666666665,1.8099999999999998,3.4033333333333333,1302.4833333333333,30.666666666666664,0.05333333333333333,23.479999999999997,1.3633333333333333,10.0,13.999999999999998,5.333333333333333,0.0,148.26666666666665,1.2999999999999998,3.6666666666666665,2.473333333333333,2.0,3.333333333333333,2.6666666666666665,5.999999999999999,269.3333333333333,22.54333333333333,230.2733333333333,1.5666666666666667,0.3333333333333333,2.6666666666666665,2.6666666666666665,2.6666666666666665,17.0,0.6566666666666666,182.66666666666663,0.0,0.0,0.6666666666666666,2.0,1967.0,3.98,54.0,4.99,108.25,6142.450000000001,8.31,4.59,10919.0,5.43,10.21,3907.4500000000003,92.0,0.16,70.44,4.09,30.0,42.0,16.0,0.0,444.8,3.9,11.0,7.42,6.0,10.0,8.0,18.0,808.0,67.63,690.82,4.7,1.0,8.0,8.0,8.0,51.0,1.97,548.0,0.0,0.0,2.0,6.0,197.0,0.8899999999999999,6.0,0.8299999999999998,11.989999999999998,871.0,2.79,0.6299999999999999,2279.0,0.78,1.1800000000000006,571.0,71.0,0.04,5.309999999999999,0.76,0.0,0.0,2.0,0.0,62.2,0.8999999999999999,1.0,1.58,0.0,4.0,2.0,12.0,274.0,42.01,230.92000000000002,0.7,1.0,2.0,2.0,2.0,17.4,0.07999999999999996,52.0,0.0,0.0,2.0,0.0,1.9
Cs2ZnGe3Se8,819.4285714285713,2.0228571428571427,36.285714285714285,1.3835714285714285,84.33714285714285,1431.292857142857,2.4414285714285713,1.3392857142857142,3322.285714285714,4.6535714285714285,5.1864285714285705,634.1928571428571,73.42857142857142,0.058571428571428566,25.798571428571428,1.925,9.285714285714285,14.0,3.2857142857142856,0.14285714285714285,119.39285714285714,2.1185714285714283,4.285714285714286,1.8214285714285712,2.8571428571428568,5.714285714285714,4.5,13.142857142857142,231.1428571428571,12.559999999999999,110.36285714285714,1.3928571428571428,0.9285714285714285,2.46,5.285714285714286,4.571428571428571,12.45,0.3135714285714286,26.54714285714286,0.7142857142857142,0.0,2.714285714285714,1.857142857142857,11472.0,28.32,508.0,19.369999999999997,1180.7199999999998,20038.100000000002,34.18,18.75,46512.0,65.15,72.61,8878.7,1028.0,0.8200000000000001,361.17999999999995,26.95,130.0,196.0,46.0,2.0,1671.5,29.659999999999997,60.0,25.5,40.0,80.0,63.0,184.0,3236.0,175.84,1545.08,19.5,13.0,34.44,74.0,64.0,174.3,4.390000000000001,371.66,10.0,0.0,38.0,26.0,565.0,1.77,25.0,1.95,67.52,2161.0,3.05,1.09,6643.0,5.26,2.01,919.0,84.0,0.1,8.66,1.52,10.0,0.0,4.0,1.0,160.0,1.7599999999999998,2.0,3.0199999999999996,4.0,6.0,5.0,15.0,298.0,34.849999999999994,293.2,1.4500000000000002,2.0,3.4400000000000004,11.0,5.0,55.800000000000004,0.15000000000000002,115.48,10.0,0.0,4.0,1.0,2.31
